,Date,Open,High,Low,Close,Adj Close,Volume,x_normalized,Fischer_Transformation
0,2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.78590393066406,135480400,-0.5379533387375547,-0.6012709631488921
1,2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,73.06857299804688,146322800,-0.5558352919237606,-0.6267861939191538
2,2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,73.65078735351562,118387200,-0.5413215864979481,-0.6060230800540718
3,2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,73.30441284179688,108872000,-0.5499561685601648,-0.618318474972278
4,2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,74.48359680175781,132079200,-0.5205609321202507,-0.5771088840454601
5,2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,76.06568908691406,170108400,-0.48112181288946254,-0.524442956307699
6,2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,76.23765563964844,140644800,-0.47683495210350735,-0.5188797687476331
7,2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.86643981933594,121532000,-0.43623187599560986,-0.46756758539857224
8,2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.81498718261719,161954400,-0.4624429676583075,-0.5004143604087783
9,2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,76.48578643798828,121923600,-0.4706494342090255,-0.5109042332802837
10,2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,77.44388580322266,108829200,-0.4467654955444178,-0.48065184033027913
11,2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,78.30126953125,137816400,-0.4253922422939802,-0.4542573325338582
12,2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.77062225341797,110843200,-0.4386204600511029,-0.470521350479113
13,2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,78.0482406616211,101832400,-0.43169986154713924,-0.46198401986582616
14,2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,78.4240951538086,104472000,-0.42233038906447296,-0.4505249133129042
15,2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,78.19808197021484,146537600,-0.4279645489545856,-0.4574021750589543
16,2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.89864349365234,161940000,-0.485286001749644,-0.5298756116317057
17,2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,78.04576110839844,162234000,-0.4317616729826067,-0.4620599918254673
18,2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,79.679443359375,216229200,-0.39103649551603203,-0.413023044756121
19,2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,79.5639877319336,126743200,-0.39391462614042694,-0.4164252442701865
20,2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,76.03622436523438,199588400,-0.48185632293184766,-0.5253991402049003
21,2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.82740783691406,173788400,-0.4870617967433647,-0.5322010635841059
22,2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,78.33074951171875,136616400,-0.4246573518735307,-0.45336041793223864
23,2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.96946716308594,118826800,-0.40873510647519007,-0.4340916818796078
24,2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.89318084716797,105425600,-0.38570834977874124,-0.40674845801581055
25,2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.80721282958984,117684000,-0.4127798566231452,-0.43895739557532404
26,2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,79.18151092529297,109348800,-0.4034491827030493,-0.427761878617936
27,2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,78.70379638671875,94323200,-0.4153578689547168,-0.44206888539213185
28,2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,80.57282257080078,113730400,-0.36876593041163996,-0.38699404408926324
29,2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.99906158447266,94747600,-0.38306890638976665,-0.40365140816635753
30,2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,80.01876831054688,80113600,-0.38257764811957484,-0.40307579108579766
31,2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,78.5535659790039,152531200,-0.41910288118791306,-0.4466032560068202
32,2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,79.69124603271484,93984000,-0.3907422730832072,-0.41267575895489145
33,2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.87370300292969,100566000,-0.41112235920745754,-0.4369611223449914
34,2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,77.08838653564453,129554000,-0.4556275436891547,-0.49177935660434163
35,2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,73.42666625976562,222195200,-0.5469085795080733,-0.6139599185619572
36,2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.9395523071289,230673600,-0.6089084923064019,-0.7071848526742064
37,2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,72.0649185180664,198054800,-0.5808548492996788,-0.6637518709594894
38,2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,67.35415649414062,320605600,-0.6982868770471176,-0.8639493303278226
39,2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,67.31475067138672,426510000,-0.6992692033984689,-0.8658690280741089
40,2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,73.58180236816406,341397200,-0.5430412757271675,-0.6084587671886216
41,2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,71.2448959350586,319475600,-0.6012967468593966,-0.6951758165203268
42,2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,74.549560546875,219178400,-0.5189165577477852,-0.5748559185261998
43,2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,72.13139343261719,187572800,-0.5791977322620556,-0.661254591076926
44,2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,71.17349243164062,226176800,-0.6030767260118259,-0.6979685089903467
45,2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,65.5442123413086,286744800,-0.7434059917247802,-0.9580504219571826
46,2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,70.26483154296875,285290000,-0.6257282397477295,-0.7343644883383411
47,2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.8244857788086,255598800,-0.6865622937786267,-0.8414234772245687
48,2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,61.126502990722656,418474000,-0.8535326685560995,-1.2690231188679204
49,2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,68.44996643066406,370732000,-0.6709700263511659,-0.812505369475854
50,2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.64408493041992,322423600,-0.8904870631756139,-1.4242735467221492
51,2020-03-17,61.87749862670898,64.40249633789062,59.59999847412109,63.21500015258789,62.26663589477539,324056000,-0.825110914677539,-1.1726220322522205
52,2020-03-18,59.942501068115234,62.5,59.27999877929688,61.66749954223633,60.74235916137695,300233600,-0.8631087814222592,-1.3054075869555364
53,2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.27695083618164,271857200,-0.8747106927649763,-1.3527920541785703
54,2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.450233459472656,401693200,-0.9701048516889286,-2.09407292056829
55,2020-03-23,57.02000045776367,57.125,53.15250015258789,56.09249877929688,55.25099563598633,336752800,-0.999,-3.8002011672502
56,2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.79407501220703,287531200,-0.8618195850674413,-1.3003746870780295
57,2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.45917510986328,303602000,-0.8701681228252182,-1.333771625040163
58,2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.640724182128906,252087200,-0.7908570141263379,-1.0737157010582064
59,2020-03-27,63.1875,63.96749877929688,61.76250076293945,61.935001373291016,61.00584411621094,204216800,-0.85654050810046,-1.2802086920255573
60,2020-03-30,62.685001373291016,63.880001068115234,62.34999847412109,63.70249938964844,62.746829986572266,167976400,-0.8131404169904041,-1.136229108018386
61,2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.618778228759766,197002000,-0.8163325497069733,-1.1457239387189337
62,2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,59.32395935058594,176218400,-0.898467299872521,-1.4642106199958962
63,2020-04-02,60.084999084472656,61.28749847412109,59.22499847412109,61.23249816894531,60.31387710571289,165934000,-0.8737901778490923,-1.348886357275345
64,2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,59.44708251953125,129880000,-0.8953980292707577,-1.4485108726076463
65,2020-04-06,62.72499847412109,65.77749633789062,62.345001220703125,65.61750030517578,64.63310241699219,201820400,-0.7661185561400223,-1.0108625873483168
66,2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.88449096679688,202887200,-0.7847802843582785,-1.0576955785577409
67,2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,65.51959991455078,168895200,-0.7440195415426812,-0.9594233510021452
68,2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.99237823486328,161834800,-0.7322339075948519,-0.9335266603514945
69,2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,67.28768157958984,131022800,-0.6999439940847407,-0.8671907206144608
70,2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,70.6859130859375,194994800,-0.6152313266821376,-0.7172955782770818
71,2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,70.04073333740234,131154400,-0.6313146621907579,-0.743598986379298
72,2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,70.59725189208984,157125200,-0.6174415134254201,-0.7208596597210877
73,2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,69.63935089111328,215250000,-0.6413205071751903,-0.7604135860263033
74,2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,68.19386291503906,130015200,-0.6773542917843045,-0.8242090810570689
75,2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,66.08598327636719,180991600,-0.7299004783586991,-0.9285143345613691
76,2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.98948669433594,116862400,-0.6824490755790769,-0.8336837982987975
77,2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.72599029541016,124814400,-0.6890176341844245,-0.8460830741729098
78,2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,69.68121337890625,126161200,-0.6402769399554682,-0.7586429573191674
79,2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.73046112060547,117087600,-0.6390492697525694,-0.7565650857222281
80,2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,68.60017395019531,112004800,-0.6672255846850662,-0.8057256842041417
81,2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.85336303710938,137280800,-0.6110570578032491,-0.7106065727389516
82,2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,72.34809875488281,183064000,-0.5737956029912361,-0.6531632629160764
83,2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,71.18334197998047,240616800,-0.6028311919712461,-0.6975827200230987
84,2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,72.19051361083984,133568000,-0.5777239574514803,-0.6590396623741481
85,2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,73.27399444580078,147751200,-0.5507144522315759,-0.6194061955928293
86,2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,74.02997589111328,142333600,-0.5318690014082071,-0.5927478350773319
87,2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.7957992553711,115215200,-0.5127782067332909,-0.5664918321336009
88,2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,76.57608795166016,133838400,-0.4683983568238185,-0.5080165573808668
89,2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.78103637695312,145946400,-0.4383608520221397,-0.47019994439548674
90,2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.89213562011719,162301200,-0.46051977616462614,-0.49797076742953705
91,2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.96372985839844,200622400,-0.48366349911588247,-0.5277554794832336
92,2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,76.43040466308594,158929200,-0.47203001639381914,-0.5126791288966198
93,2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.9785385131836,166348400,-0.48329434220436795,-0.5272737074466963
94,2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.76868438720703,135178400,-0.43866876806528354,-0.47058116791149174
95,2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,77.31930541992188,101729600,-0.4498710922513327,-0.4845386505388908
96,2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.82301330566406,111504800,-0.4123859751374437,-0.43848271106849124
97,2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,78.23534393310547,102688800,-0.4270356657212845,-0.4562655698632114
98,2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.73906707763672,81803200,-0.41447862505882194,-0.4410067948962868
99,2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,78.20572662353516,125522000,-0.42777397954431373,-0.4571688993765947
100,2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,78.54647064208984,112945200,-0.419279756987866,-0.44681783854339846
101,2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.58103942871094,133560800,-0.41841801048293414,-0.4457727469078933
102,2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,78.50450134277344,153532400,-0.420325986854039,-0.44808789661122955
103,2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,79.4699478149414,80791200,-0.39625889615141563,-0.419203125895765
104,2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.83782958984375,87642800,-0.387088171207406,-0.40837044900126196
105,2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,80.27733612060547,104491200,-0.37613195162903323,-0.39554651195522134
106,2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,79.58598327636719,87560400,-0.39336631116057297,-0.41577638699916486
107,2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.8526840209961,137250400,-0.33686095950271655,-0.35054744746647837
108,2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,82.33663177490234,95654400,-0.3247968888117355,-0.3370004420667441
109,2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.9366455078125,147712400,-0.25998255871480147,-0.26608970116754604
110,2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,87.12186431884766,166651600,-0.20550842592092022,-0.20847715327709967
111,2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.9391098022461,201662400,-0.3097780413163801,-0.3202998713073665
112,2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,83.65515899658203,200146000,-0.291928039887585,-0.30067262950213336
113,2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,84.68973541259766,138808800,-0.26613764636413006,-0.27270242013887946
114,2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.9342041015625,165428800,-0.21018650554612617,-0.21336646445429627
115,2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.81321716308594,114406400,-0.21320252321887134,-0.21652398802255576
116,2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.84780883789062,96820400,-0.2123402061468429,-0.21562078121834824
117,2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,86.35147857666016,264476000,-0.22471295363709665,-0.22861421438837784
118,2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,88.61076354980469,135445200,-0.16839246571854583,-0.17001175309619038
119,2020-06-23,91.0,93.09500122070312,90.56749725341795,91.63249969482422,90.5021514892578,212155600,-0.12124308312206933,-0.12184246504590458
120,2020-06-24,91.25,92.19750213623048,89.62999725341797,90.01499938964844,88.90460205078125,192623200,-0.16106752533210933,-0.16248246062288932
121,2020-06-25,90.1750030517578,91.25,89.39250183105469,91.20999908447266,90.08485412597656,137522400,-0.13164566242768594,-0.1324141681680189
122,2020-06-26,91.10250091552734,91.33000183105467,88.25499725341797,88.40750122070312,87.31692504882812,205256800,-0.20064586293447317,-0.20340541858282774
123,2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,89.32929992675781,130646000,-0.15048046266525106,-0.15163199412598355
124,2020-06-30,90.0199966430664,91.49500274658205,90.0,91.1999969482422,90.07496643066406,140223200,-0.1318921474134268,-0.13266500850703927
125,2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.90460205078125,110737200,-0.13613906850261848,-0.13698960715563266
126,2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.90460205078125,114041600,-0.13613906850261848,-0.13698960715563266
